ID,Job Title,Skill
5143,Data Scientist,"Machine Learning, Statistics, Pandas, Deep Learning, Nlp, Python, Sql"
5144,Data Analyst,"Tableau, Power Bi, Excel, Reporting, Data Cleaning"
5145,Software Engineer,"Spring Boot, Git, Rest Apis, System Design, Java, Docker"
5146,Software Engineer,"Git, Spring Boot, Rest Apis, Docker, Java, Agile"
5147,Data Scientist,"Machine Learning, Deep Learning, Nlp, Python, Statistics, Sql, Pandas"
5148,Data Scientist,"Statistics, Python, Sql, Pandas, Machine Learning, Nlp, Deep Learning"
5149,Ml Engineer,"Computer Vision, Cloud, Keras, Pytorch, Python, Tensorflow"
5150,Data Analyst,"Reporting, Excel, Power Bi, Data Cleaning, Sql, Tableau"
5151,Software Engineer,"Spring Boot, Docker, System Design, Git, Agile, Java"
5152,Data Scientist,"Nlp, Python, Pandas, Sql"
5153,Data Scientist,"Pandas, Sql, Python, Machine Learning"
5154,Software Engineer,"System Design, Rest Apis, Spring Boot, Git, Docker"
5155,Software Engineer,"Git, Rest Apis, System Design, Java, Spring Boot, Docker, Agile"
5156,Data Scientist,"Python, Deep Learning, Nlp, Machine Learning, Sql, Statistics"
5157,Ml Engineer,"Tensorflow, Mlops, Cloud, Computer Vision, Pytorch, Python"
5158,Software Engineer,"Docker, System Design, Agile, Java, Rest Apis"
5159,Data Scientist,"Deep Learning, Statistics, Nlp, Pandas, Sql"
5160,Data Analyst,"Reporting, Power Bi, Tableau, Excel"
5161,Software Engineer,"Java, System Design, Rest Apis, Agile, Spring Boot"
5162,Software Engineer,"Spring Boot, Rest Apis, System Design, Git, Docker, Agile"
5163,Data Scientist,"Statistics, Deep Learning, Machine Learning, Python, Nlp, Pandas"
5164,Ml Engineer,"Python, Keras, Cloud, Computer Vision, Pytorch, Tensorflow, Mlops"
5165,Software Engineer,"System Design, Agile, Docker, Spring Boot"
5166,Data Scientist,"Nlp, Machine Learning, Pandas, Sql, Python"
5167,Software Engineer,"Agile, Rest Apis, Java, Git, System Design, Docker, Spring Boot"
5168,Data Scientist,"Sql, Deep Learning, Nlp, Python"
5169,Ml Engineer,"Computer Vision, Tensorflow, Cloud, Keras, Python, Mlops"
5170,Data Scientist,"Statistics, Python, Sql, Machine Learning, Deep Learning, Pandas"
5171,Ml Engineer,"Computer Vision, Python, Cloud, Tensorflow, Keras"
5172,Data Scientist,"Deep Learning, Python, Nlp, Machine Learning"
5173,Data Analyst,"Excel, Data Cleaning, Tableau, Power Bi, Sql"
5174,Data Scientist,"Statistics, Deep Learning, Machine Learning, Python, Pandas, Sql, Nlp"
5175,Software Engineer,"Agile, Java, Git, Spring Boot, Rest Apis, System Design, Docker"
5176,Software Engineer,"Docker, Spring Boot, Agile, Java, Rest Apis"
5177,Software Engineer,"System Design, Git, Java, Docker, Agile"
5178,Data Analyst,"Excel, Tableau, Sql, Power Bi, Data Cleaning"
5179,Software Engineer,"System Design, Rest Apis, Java, Agile"
5180,Data Scientist,"Nlp, Statistics, Pandas, Sql"
5181,Data Scientist,"Machine Learning, Nlp, Pandas, Python, Sql, Deep Learning, Statistics"
5182,Ml Engineer,"Mlops, Cloud, Python, Keras, Pytorch, Computer Vision, Tensorflow"
5183,Data Scientist,"Pandas, Sql, Statistics, Deep Learning"
5184,Software Engineer,"Docker, System Design, Rest Apis, Java, Spring Boot, Git"
5185,Software Engineer,"Rest Apis, Java, System Design, Git"
5186,Data Scientist,"Pandas, Machine Learning, Sql, Statistics, Python, Nlp, Deep Learning"
5187,Data Scientist,"Pandas, Sql, Deep Learning, Statistics"
5188,Ml Engineer,"Pytorch, Cloud, Mlops, Python, Computer Vision"
5189,Ml Engineer,"Tensorflow, Mlops, Pytorch"
5190,Ml Engineer,"Computer Vision, Cloud, Pytorch, Python, Keras, Tensorflow, Mlops"
5191,Ml Engineer,"Python, Computer Vision, Tensorflow, Keras, Cloud, Mlops, Pytorch"
5192,Data Scientist,"Statistics, Sql, Deep Learning, Nlp, Python, Pandas, Machine Learning"
5193,Ml Engineer,"Tensorflow, Cloud, Mlops, Computer Vision, Keras"
5194,Software Engineer,"System Design, Java, Docker, Git, Agile"
5195,Data Scientist,"Sql, Statistics, Deep Learning, Machine Learning, Pandas"
5196,Software Engineer,"Agile, Spring Boot, Git, Docker, System Design"
5197,Software Engineer,"Rest Apis, Agile, Spring Boot, Git"
5198,Software Engineer,"Agile, Git, Java, System Design, Docker, Spring Boot, Rest Apis"
5199,Data Analyst,"Data Cleaning, Tableau, Sql, Power Bi, Reporting, Excel"
5200,Ml Engineer,"Cloud, Computer Vision, Python, Mlops, Tensorflow"
5201,Software Engineer,"Java, Git, Spring Boot, Docker, System Design, Rest Apis"
5202,Software Engineer,"Agile, Rest Apis, Docker, System Design"
5203,Software Engineer,"System Design, Rest Apis, Git, Spring Boot, Java, Agile"
5204,Software Engineer,"Java, Docker, Git, Agile, Rest Apis, Spring Boot, System Design"
5205,Software Engineer,"Java, Git, Rest Apis, System Design, Docker, Spring Boot, Agile"
5206,Software Engineer,"Agile, Java, Git, Rest Apis, Spring Boot, Docker, System Design"
5207,Software Engineer,"Git, Rest Apis, Java, Spring Boot, Agile, Docker"
5208,Data Analyst,"Sql, Reporting, Data Cleaning, Excel, Tableau"
5209,Software Engineer,"Docker, System Design, Java, Spring Boot, Rest Apis"
5210,Software Engineer,"Java, Rest Apis, Git, System Design, Docker, Spring Boot"
5211,Software Engineer,"Rest Apis, Git, Docker"
5212,Ml Engineer,"Keras, Python, Tensorflow, Mlops, Computer Vision, Cloud, Pytorch"
5213,Data Analyst,"Tableau, Reporting, Sql, Power Bi, Excel"
5214,Data Analyst,"Tableau, Excel, Reporting, Sql, Data Cleaning, Power Bi"
5215,Software Engineer,"Git, Rest Apis, Docker, Spring Boot, Java, System Design, Agile"
5216,Data Scientist,"Sql, Machine Learning, Nlp, Python"
5217,Software Engineer,"Spring Boot, Docker, Java, System Design, Git, Rest Apis, Agile"
5218,Software Engineer,"Docker, System Design, Java, Agile, Spring Boot"
5219,Ml Engineer,"Keras, Mlops, Tensorflow, Cloud"
5220,Ml Engineer,"Computer Vision, Cloud, Tensorflow, Python, Mlops"
5221,Data Scientist,"Pandas, Deep Learning, Nlp, Python, Sql, Machine Learning, Statistics"
5222,Software Engineer,"Agile, Git, Spring Boot, Java, System Design"
5223,Software Engineer,"Git, Rest Apis, Agile, Spring Boot, Java, Docker"
5224,Data Scientist,"Nlp, Machine Learning, Python, Sql, Deep Learning, Statistics, Pandas"
5225,Software Engineer,"Java, Rest Apis, Docker, Agile, System Design"
5226,Data Analyst,"Sql, Excel, Power Bi, Reporting, Tableau"
5227,Data Scientist,"Deep Learning, Nlp, Machine Learning, Pandas"
5228,Data Scientist,"Sql, Nlp, Pandas, Python, Statistics"
5229,Software Engineer,"Docker, Git, Spring Boot, System Design, Agile, Java"
5230,Ml Engineer,"Pytorch, Mlops, Tensorflow, Cloud, Computer Vision, Keras, Python"
5231,Ml Engineer,"Pytorch, Python, Computer Vision, Keras, Cloud"
5232,Data Analyst,"Tableau, Power Bi, Data Cleaning, Sql, Reporting, Excel"
5233,Ml Engineer,"Computer Vision, Python, Cloud, Keras, Tensorflow, Pytorch, Mlops"
5234,Data Analyst,"Sql, Excel, Tableau, Power Bi"
5235,Ml Engineer,"Cloud, Tensorflow, Python, Mlops, Keras, Pytorch, Computer Vision"
5236,Data Scientist,"Sql, Machine Learning, Statistics, Python"
5237,Ml Engineer,"Computer Vision, Mlops, Pytorch, Python, Tensorflow, Keras, Cloud"
5238,Software Engineer,"Docker, System Design, Spring Boot, Java, Git"
5239,Data Scientist,"Pandas, Sql, Machine Learning, Nlp, Statistics, Python, Deep Learning"
5240,Software Engineer,"Rest Apis, Git, Spring Boot, Java, System Design"
5241,Data Analyst,"Power Bi, Data Cleaning, Excel, Tableau, Reporting"
5242,Data Scientist,"Python, Statistics, Pandas, Sql, Deep Learning, Machine Learning"
5243,Software Engineer,"Rest Apis, Git, Agile, Java, System Design, Docker, Spring Boot"
5244,Software Engineer,"System Design, Java, Spring Boot, Git, Rest Apis, Docker"
5245,Data Analyst,"Excel, Tableau, Sql, Power Bi, Reporting, Data Cleaning"
5246,Data Analyst,"Tableau, Sql, Data Cleaning, Power Bi, Excel, Reporting"
5247,Ml Engineer,"Keras, Python, Tensorflow, Mlops, Computer Vision, Cloud"
5248,Ml Engineer,"Mlops, Tensorflow, Python, Cloud, Computer Vision"
5249,Data Scientist,"Deep Learning, Statistics, Nlp, Sql"
5250,Ml Engineer,"Python, Keras, Computer Vision, Mlops, Pytorch, Tensorflow, Cloud"
5251,Ml Engineer,"Pytorch, Mlops, Computer Vision, Cloud, Keras, Python"
5252,Ml Engineer,"Mlops, Pytorch, Keras, Tensorflow, Cloud"
5253,Data Scientist,"Sql, Machine Learning, Statistics, Pandas"
5254,Data Scientist,"Pandas, Nlp, Statistics, Machine Learning, Python"
5255,Data Scientist,"Statistics, Nlp, Deep Learning, Machine Learning, Python, Sql"
5256,Software Engineer,"Git, Rest Apis, Java, Docker, System Design, Agile, Spring Boot"
5257,Ml Engineer,"Cloud, Mlops, Tensorflow, Python, Pytorch, Keras, Computer Vision"
5258,Data Analyst,"Excel, Data Cleaning, Reporting, Sql, Power Bi, Tableau"
5259,Data Analyst,"Power Bi, Excel, Sql, Reporting, Data Cleaning, Tableau"
5260,Software Engineer,"Agile, Git, Spring Boot, Rest Apis, Docker"
5261,Data Analyst,"Sql, Tableau, Data Cleaning, Excel, Power Bi, Reporting"
5262,Data Scientist,"Python, Sql, Deep Learning, Statistics, Nlp, Machine Learning"
5263,Ml Engineer,"Cloud, Keras, Python, Mlops, Tensorflow, Computer Vision"
5264,Data Scientist,"Sql, Statistics, Pandas, Machine Learning, Nlp, Deep Learning"
5265,Ml Engineer,"Cloud, Python, Mlops, Pytorch, Computer Vision"
5266,Data Scientist,"Statistics, Pandas, Nlp, Deep Learning, Sql, Machine Learning, Python"
5267,Data Scientist,"Nlp, Deep Learning, Python, Machine Learning, Statistics, Pandas, Sql"
5268,Data Analyst,"Sql, Excel, Power Bi, Data Cleaning, Reporting"
5269,Software Engineer,"Java, Rest Apis, Git, Agile, Docker, System Design, Spring Boot"
5270,Ml Engineer,"Mlops, Tensorflow, Pytorch, Python, Computer Vision"
5271,Data Scientist,"Statistics, Sql, Nlp, Machine Learning, Deep Learning, Pandas"
5272,Ml Engineer,"Tensorflow, Keras, Pytorch, Python, Mlops"
5273,Data Scientist,"Nlp, Deep Learning, Pandas, Python, Sql, Machine Learning"
5274,Ml Engineer,"Mlops, Cloud, Tensorflow, Python, Keras"
5275,Product Manager,"Product Roadmap, Stakeholder Management, Agile, User Stories"
5276,Ml Engineer,"Mlops, Pytorch, Tensorflow, Cloud, Python, Keras"
5277,Ml Engineer,"Mlops, Keras, Cloud, Computer Vision"
5278,Software Engineer,"Spring Boot, Agile, Rest Apis, System Design"
5279,Ml Engineer,"Tensorflow, Keras, Mlops, Python, Pytorch, Computer Vision, Cloud"
5280,Data Scientist,"Sql, Nlp, Machine Learning, Deep Learning"
5281,Data Scientist,"Python, Pandas, Deep Learning, Sql, Statistics"
5282,Ml Engineer,"Computer Vision, Tensorflow, Cloud, Keras, Python"
5283,Data Scientist,"Deep Learning, Sql, Nlp, Python, Machine Learning, Statistics, Pandas"
5284,Software Engineer,"Java, Rest Apis, Docker, Agile, System Design, Git"
5285,Software Engineer,"Rest Apis, Docker, Java"
5286,Software Engineer,"System Design, Rest Apis, Agile, Docker, Java, Spring Boot"
5287,Ml Engineer,"Mlops, Pytorch, Cloud, Keras, Tensorflow, Computer Vision"
5288,Software Engineer,"Agile, Git, Java, Spring Boot, System Design, Rest Apis"
5289,Data Scientist,"Deep Learning, Machine Learning, Pandas, Sql"
5290,Software Engineer,"Git, Spring Boot, System Design, Docker, Java"
5291,Data Scientist,"Deep Learning, Statistics, Pandas, Python, Sql"
5292,Data Scientist,"Sql, Machine Learning, Nlp"
5293,Ml Engineer,"Cloud, Keras, Pytorch, Python, Computer Vision"
5294,Software Engineer,"Git, Java, Rest Apis, Docker, System Design"
5295,Ml Engineer,"Computer Vision, Python, Cloud, Keras, Pytorch, Mlops, Tensorflow"
5296,Data Analyst,"Sql, Reporting, Data Cleaning, Power Bi, Excel, Tableau"
5297,Ml Engineer,"Keras, Tensorflow, Computer Vision, Python, Pytorch, Mlops"
5298,Software Engineer,"Agile, Spring Boot, Java, Git, Docker, Rest Apis, System Design"
5299,Software Engineer,"Java, Rest Apis, Git"
5300,Software Engineer,"Git, Java, System Design, Agile, Docker, Spring Boot, Rest Apis"
5301,Software Engineer,"Git, Java, Agile"
5302,Software Engineer,"System Design, Agile, Rest Apis, Docker"
5303,Software Engineer,"Rest Apis, Agile, Spring Boot, Java"
5304,Software Engineer,"System Design, Agile, Java, Docker"
5305,Ml Engineer,"Pytorch, Python, Mlops, Tensorflow, Keras, Computer Vision, Cloud"
5306,Data Analyst,"Reporting, Sql, Data Cleaning, Excel, Power Bi, Tableau"
5307,Data Analyst,"Reporting, Sql, Tableau, Excel, Data Cleaning"
5308,Ml Engineer,"Keras, Python, Mlops, Pytorch"
5309,Ml Engineer,"Tensorflow, Mlops, Python, Pytorch, Keras"
5310,Software Engineer,"Rest Apis, Git, Spring Boot, Agile, Docker"
5311,Ml Engineer,"Python, Tensorflow, Computer Vision, Mlops"
5312,Ml Engineer,"Computer Vision, Keras, Python, Tensorflow, Mlops, Cloud, Pytorch"
5313,Data Scientist,"Sql, Statistics, Pandas, Machine Learning, Python"
5314,Data Analyst,"Sql, Power Bi, Reporting, Excel, Data Cleaning"
5315,Data Scientist,"Machine Learning, Python, Statistics, Pandas, Deep Learning, Nlp"
5316,Software Engineer,"Agile, Docker, Rest Apis"
5317,Data Scientist,"Machine Learning, Python, Sql, Statistics, Deep Learning, Pandas"
5318,Ml Engineer,"Pytorch, Keras, Tensorflow, Python, Mlops, Computer Vision, Cloud"
5319,Data Scientist,"Nlp, Deep Learning, Machine Learning, Pandas, Sql"
5320,Data Scientist,"Deep Learning, Statistics, Python, Pandas, Nlp, Sql, Machine Learning"
5321,Software Engineer,"Spring Boot, Docker, Java, Agile, Rest Apis, System Design"
5322,Software Engineer,"Java, Docker, Agile"
5323,Data Scientist,"Machine Learning, Nlp, Python, Deep Learning"
5324,Data Scientist,"Deep Learning, Machine Learning, Python, Statistics, Sql, Pandas"
5325,Software Engineer,"System Design, Agile, Docker, Java"
5326,Data Scientist,"Nlp, Machine Learning, Sql, Python, Deep Learning"
5327,Ml Engineer,"Mlops, Cloud, Tensorflow, Pytorch, Python, Computer Vision, Keras"
5328,Ml Engineer,"Pytorch, Python, Mlops, Tensorflow"
5329,Data Scientist,"Nlp, Machine Learning, Python"
5330,Ml Engineer,"Pytorch, Computer Vision, Keras, Python"
5331,Data Analyst,"Excel, Reporting, Data Cleaning, Sql, Power Bi"
5332,Software Engineer,"Git, System Design, Java, Spring Boot, Agile, Docker"
5333,Ml Engineer,"Tensorflow, Python, Mlops, Keras, Pytorch, Cloud"
5334,Ml Engineer,"Tensorflow, Cloud, Python, Computer Vision, Pytorch, Mlops, Keras"
5335,Data Analyst,"Tableau, Power Bi, Reporting, Excel, Sql"
5336,Data Analyst,"Tableau, Power Bi, Excel, Data Cleaning, Reporting"
5337,Data Scientist,"Deep Learning, Statistics, Nlp, Sql, Machine Learning, Python"
5338,Data Scientist,"Deep Learning, Statistics, Sql, Machine Learning, Nlp, Pandas, Python"
5339,Software Engineer,"System Design, Rest Apis, Java, Docker, Spring Boot, Git"
5340,Data Scientist,"Pandas, Deep Learning, Machine Learning, Python, Sql, Statistics"
5341,Ml Engineer,"Python, Tensorflow, Computer Vision, Cloud, Mlops"
5342,Data Scientist,"Deep Learning, Machine Learning, Python, Sql"
5343,Software Engineer,"System Design, Rest Apis, Git, Docker, Spring Boot"
5344,Data Analyst,"Data Cleaning, Reporting, Tableau, Power Bi, Sql, Excel"
5345,Data Analyst,"Power Bi, Sql, Data Cleaning, Tableau, Excel"
5346,Software Engineer,"Agile, Spring Boot, System Design, Git"
5347,Data Analyst,"Data Cleaning, Excel, Sql, Reporting"
5348,Software Engineer,"Spring Boot, Rest Apis, Git, Agile, Docker"
5349,Software Engineer,"Java, System Design, Agile, Docker"
5350,Data Scientist,"Nlp, Statistics, Pandas, Machine Learning"
5351,Data Scientist,"Sql, Python, Pandas, Statistics, Deep Learning, Nlp"
5352,Ml Engineer,"Pytorch, Cloud, Tensorflow, Computer Vision, Mlops"
5353,Data Scientist,"Pandas, Statistics, Machine Learning, Sql, Deep Learning, Nlp"
5354,Data Analyst,"Data Cleaning, Reporting, Sql, Power Bi, Tableau, Excel"
5355,Ml Engineer,"Computer Vision, Keras, Pytorch, Mlops"
5356,Data Scientist,"Statistics, Sql, Python, Nlp, Deep Learning"
5357,Ml Engineer,"Keras, Python, Computer Vision, Cloud, Mlops"
5358,Data Scientist,"Deep Learning, Nlp, Machine Learning, Sql, Python, Pandas"
5359,Software Engineer,"Docker, Git, Java, System Design, Spring Boot, Agile, Rest Apis"
5360,Data Scientist,"Python, Pandas, Sql"
5361,Data Analyst,"Sql, Reporting, Data Cleaning, Excel"
5362,Ml Engineer,"Pytorch, Cloud, Mlops, Python, Computer Vision, Keras"
5363,Software Engineer,"Java, Git, Agile, Spring Boot, Rest Apis, System Design"
5364,Ml Engineer,"Computer Vision, Mlops, Pytorch, Keras, Cloud"
5365,Software Engineer,"Docker, Spring Boot, Java, Rest Apis, Git"
5366,Software Engineer,"Java, Rest Apis, Agile, Git, Spring Boot"
5367,Data Scientist,"Sql, Deep Learning, Nlp, Machine Learning, Pandas, Python"
5368,Software Engineer,"Git, Java, Agile, Docker, System Design, Rest Apis"
5369,Software Engineer,"System Design, Java, Rest Apis"
5370,Software Engineer,"Spring Boot, Java, Git, System Design, Docker, Rest Apis"
5371,Data Scientist,"Pandas, Statistics, Machine Learning, Nlp"
5372,Data Scientist,"Machine Learning, Deep Learning, Nlp, Statistics, Pandas, Sql"
5373,Ml Engineer,"Python, Cloud, Tensorflow"
5374,Data Analyst,"Tableau, Excel, Reporting, Power Bi, Data Cleaning"
5375,Data Scientist,"Deep Learning, Nlp, Sql, Statistics, Machine Learning, Python, Pandas"
5376,Data Scientist,"Statistics, Machine Learning, Python, Pandas, Nlp"
5377,Software Engineer,"Docker, Java, Rest Apis, Spring Boot, System Design, Agile"
5378,Ml Engineer,"Python, Keras, Pytorch, Cloud, Computer Vision, Mlops"
5379,Ml Engineer,"Keras, Tensorflow, Cloud, Mlops, Python, Computer Vision"
5380,Data Scientist,"Python, Deep Learning, Machine Learning, Nlp, Sql, Statistics, Pandas"
5381,Software Engineer,"Spring Boot, Rest Apis, Git, Docker, Java"
5382,Data Scientist,"Python, Deep Learning, Pandas, Statistics"
5383,Software Engineer,"Java, Docker, Git, System Design, Agile"
5384,Data Scientist,"Deep Learning, Machine Learning, Python, Pandas, Nlp, Sql"
5385,Ml Engineer,"Cloud, Python, Pytorch, Tensorflow, Mlops, Keras"
5386,Data Analyst,"Excel, Reporting, Tableau, Data Cleaning, Power Bi, Sql"
5387,Data Scientist,"Python, Sql, Deep Learning"
5388,Data Scientist,"Python, Nlp, Deep Learning, Machine Learning, Sql, Statistics"
5389,Ml Engineer,"Mlops, Cloud, Python, Keras"
5390,Ml Engineer,"Keras, Mlops, Computer Vision, Pytorch, Cloud, Python, Tensorflow"
5391,Ml Engineer,"Mlops, Tensorflow, Computer Vision, Keras, Pytorch, Cloud"
5392,Data Scientist,"Deep Learning, Python, Statistics, Nlp, Machine Learning, Sql"
5393,Software Engineer,"System Design, Java, Spring Boot, Git, Docker, Agile"
5394,Software Engineer,"System Design, Spring Boot, Java, Git, Rest Apis, Agile"
5395,Software Engineer,"Git, Spring Boot, Agile, Docker, Java, System Design"
5396,Ml Engineer,"Computer Vision, Tensorflow, Pytorch, Cloud"
5397,Data Scientist,"Statistics, Nlp, Pandas, Sql, Deep Learning, Machine Learning, Python"
5398,Ml Engineer,"Cloud, Pytorch, Tensorflow, Keras"
5399,Software Engineer,"Git, Docker, Spring Boot, System Design, Agile, Java"
5400,Data Scientist,"Statistics, Python, Nlp, Pandas"
5401,Software Engineer,"Rest Apis, Git, Docker, Agile, Spring Boot"
5402,Ml Engineer,"Cloud, Mlops, Python, Pytorch, Tensorflow"
5403,Data Analyst,"Sql, Data Cleaning, Power Bi, Reporting, Excel, Tableau"
5404,Data Scientist,"Deep Learning, Python, Statistics, Machine Learning"
5405,Software Engineer,"Git, Docker, Spring Boot"
5406,Data Scientist,"Nlp, Sql, Deep Learning, Pandas"
5407,Data Analyst,"Reporting, Data Cleaning, Tableau, Excel"
5408,Data Analyst,"Sql, Tableau, Data Cleaning, Power Bi, Excel"
5409,Data Scientist,"Pandas, Machine Learning, Python, Statistics, Deep Learning, Nlp"
